service_date,line,otp_numerator,otp_denominator,otp_score
2018-05-20,Newburyport/Rockport Line,25.0,26.0,0.9615384615384616
2018-05-20,Orange Line,63190.58,64750.45,0.9759095110535912
2018-05-20,Providence/Stoughton Line,9.0,14.0,0.6428571428571429
2018-05-20,Red Line,54466.77,60870.67,0.894794980899668
2018-05-20,Silver Line,5074.0,6805.0,0.7456282145481263
2018-05-20,Worcester Line Shuttle,34.0,36.0,0.9444444444444444
2018-05-21,Blue Line,53369.71,57195.4,0.9331119285816691
2018-05-21,Fairmount Line,35.0,37.0,0.9459459459459459
2018-05-21,Fitchburg Line,27.0,37.0,0.7297297297297297
2018-05-21,Framingham/Worcester Line,52.0,54.0,0.9629629629629629
2018-05-21,Franklin Line,37.0,42.0,0.8809523809523809
2018-05-21,Green Line,145765.64800000002,190682.43,0.7644419467488432
2018-05-21,Greenbush Line,22.0,24.0,0.9166666666666666
2018-05-21,Haverhill Line,43.0,43.0,1.0
2018-05-21,Kingston/Plymouth Line,24.0,24.0,1.0
2018-05-21,Lowell Line,45.0,49.0,0.9183673469387755
2018-05-21,Lowell Line Shuttle,45.0,49.0,0.9183673469387755
2018-05-21,Middleborough/Lakeville Line,23.0,24.0,0.9583333333333334
2018-05-21,Needham Line,31.0,32.0,0.96875
2018-05-21,Newburyport/Rockport Line,51.0,65.0,0.7846153846153846
2018-05-21,Orange Line,182397.77,188149.62,0.9694293828496704
2018-05-21,Providence/Stoughton Line,65.0,71.0,0.9154929577464789
2018-05-21,Red Line,170354.21,184456.29,0.9235478497371924
2018-05-21,Silver Line,6318.0,8087.0,0.7812538642265364
2018-05-21,Worcester Line Shuttle,104.0,108.0,0.9629629629629629
2018-05-22,Blue Line,55322.43,57389.1,0.9639884577384904
2018-05-22,Fairmount Line,36.0,37.0,0.972972972972973
2018-05-22,Fitchburg Line,31.0,38.0,0.8157894736842105
2018-05-22,Framingham/Worcester Line,46.0,55.0,0.8363636363636363
2018-05-22,Franklin Line,30.0,41.0,0.7317073170731707
2018-05-22,Green Line,140336.133,184432.49,0.760907869323892
2018-05-22,Greenbush Line,24.0,24.0,1.0
2018-05-22,Haverhill Line,43.0,44.0,0.9772727272727273
2018-05-22,Kingston/Plymouth Line,23.0,24.0,0.9583333333333334
2018-05-22,Lowell Line,49.0,50.0,0.98
2018-05-22,Lowell Line Shuttle,49.0,50.0,0.98
2018-05-22,Middleborough/Lakeville Line,20.0,24.0,0.8333333333333334
2018-05-22,Needham Line,32.0,32.0,1.0
2018-05-22,Newburyport/Rockport Line,66.0,67.0,0.9850746268656716
2018-05-22,Orange Line,174594.32,183036.99,0.9538745146541145
2018-05-22,Providence/Stoughton Line,68.0,71.0,0.9577464788732394
2018-05-22,Red Line,166244.25,180102.98,0.9230510788883115
2018-05-22,Silver Line,6394.0,7957.0,0.803569184365967
2018-05-22,Worcester Line Shuttle,92.0,110.0,0.8363636363636363
2018-05-23,Blue Line,54395.479999999996,57097.92,0.9526700797507159
2018-05-23,Fairmount Line,37.0,37.0,1.0
2018-05-23,Fitchburg Line,31.0,38.0,0.8157894736842105
2018-05-23,Framingham/Worcester Line,52.0,55.0,0.9454545454545454
2018-05-23,Franklin Line,38.0,41.0,0.926829268292683
2018-05-23,Green Line,136726.715,184501.73,0.7410592572763409
2018-05-23,Greenbush Line,23.0,24.0,0.9583333333333334
2018-05-23,Haverhill Line,43.0,44.0,0.9772727272727273
2018-05-23,Kingston/Plymouth Line,22.0,24.0,0.9166666666666666
2018-05-23,Lowell Line,47.0,50.0,0.94
2018-05-23,Lowell Line Shuttle,47.0,50.0,0.94
2018-05-23,Middleborough/Lakeville Line,22.0,24.0,0.9166666666666666
2018-05-23,Needham Line,30.0,32.0,0.9375
2018-05-23,Newburyport/Rockport Line,65.0,67.0,0.9701492537313433
2018-05-23,Orange Line,181511.77000000002,189647.44,0.9571010818812002
2018-05-23,Providence/Stoughton Line,68.0,71.0,0.9577464788732394
2018-05-23,Red Line,167131.22,184592.39,0.9054068805328324
2018-05-23,Silver Line,6576.0,8524.0,0.7714687939934303
2018-05-23,Worcester Line Shuttle,104.0,110.0,0.9454545454545454
2018-05-24,Blue Line,55505.5,57352.86,0.9677895749226804
2018-05-24,Fairmount Line,36.0,37.0,0.972972972972973
2018-05-24,Fitchburg Line,31.0,38.0,0.8157894736842105
2018-05-24,Framingham/Worcester Line,52.0,55.0,0.9454545454545454
2018-05-24,Franklin Line,35.0,41.0,0.8536585365853658
2018-05-24,Green Line,146156.932,189484.23,0.7713408762301749
2018-05-24,Greenbush Line,23.0,24.0,0.9583333333333334
2018-05-24,Haverhill Line,44.0,44.0,1.0
2018-05-24,Kingston/Plymouth Line,24.0,24.0,1.0
2018-05-24,Lowell Line,49.0,50.0,0.98
2018-05-24,Lowell Line Shuttle,49.0,50.0,0.98
2018-05-24,Middleborough/Lakeville Line,23.0,24.0,0.9583333333333334
2018-05-24,Needham Line,31.0,32.0,0.96875
2018-05-24,Newburyport/Rockport Line,67.0,67.0,1.0
2018-05-24,Orange Line,178064.65,185737.89,0.9586878046261857
2018-05-24,Providence/Stoughton Line,52.0,73.0,0.7123287671232876
2018-05-24,Red Line,163757.53999999998,180273.91,0.908381806330156
2018-05-24,Silver Line,5680.0,7363.0,0.771424691022681
2018-05-24,Worcester Line Shuttle,104.0,110.0,0.9454545454545454
2018-05-25,Blue Line,54767.5,57362.33,0.954764215470327
2018-05-25,Fairmount Line,37.0,37.0,1.0
2018-05-25,Fitchburg Line,29.0,38.0,0.7631578947368421
2018-05-25,Framingham/Worcester Line,50.0,55.0,0.9090909090909091
2018-05-25,Franklin Line,39.0,41.0,0.9512195121951219
2018-05-25,Green Line,137703.066,187010.91999999998,0.7363370331529303
2018-05-25,Greenbush Line,22.0,24.0,0.9166666666666666
2018-05-25,Haverhill Line,42.0,44.0,0.9545454545454546
2018-05-25,Kingston/Plymouth Line,23.0,24.0,0.9583333333333334
2018-05-25,Lowell Line,50.0,50.0,1.0
2018-05-25,Lowell Line Shuttle,50.0,50.0,1.0
2018-05-25,Middleborough/Lakeville Line,18.0,24.0,0.75
2018-05-25,Needham Line,30.0,32.0,0.9375
2018-05-25,Newburyport/Rockport Line,64.0,67.0,0.9552238805970149
2018-05-25,Orange Line,175638.94,185821.90000000002,0.9452004311655406
2018-05-25,Providence/Stoughton Line,68.0,73.0,0.9315068493150684
2018-05-25,Red Line,168314.43,185078.89,0.9094199235796151
2018-05-25,Silver Line,5899.0,7640.0,0.7721204188481675
2018-05-25,Worcester Line Shuttle,100.0,110.0,0.9090909090909091
2018-05-26,Blue Line,41133.85,42239.19,0.973831411066358
2018-05-26,Fairmount Line,32.0,32.0,1.0
2018-05-26,Fitchburg Line,14.0,15.0,0.9333333333333333
2018-05-26,Framingham/Worcester Line,10.0,19.0,0.5263157894736842
2018-05-26,Franklin Line,17.0,17.0,1.0
2018-05-26,Green Line,116050.19,149757.5,0.774920721833631
2018-05-26,Greenbush Line,16.0,16.0,1.0
2018-05-26,Haverhill Line,13.0,13.0,1.0
2018-05-26,Kingston/Plymouth Line,16.0,16.0,1.0
2018-05-26,Lowell Line,1.0,1.0,1.0
2018-05-26,Lowell Line Shuttle,1.0,1.0,1.0
2018-05-26,Middleborough/Lakeville Line,16.0,16.0,1.0
2018-05-26,Needham Line,16.0,18.0,0.8888888888888888
2018-05-26,Newburyport/Rockport Line,22.0,28.0,0.7857142857142857
2018-05-26,Orange Line,47591.6,55243.36,0.8614899600603584
2018-05-26,Providence/Stoughton Line,16.0,18.0,0.8888888888888888
2018-05-26,Red Line,96100.98,105356.4,0.9121513263551146
2018-05-26,Silver Line,5900.0,7610.0,0.7752956636005256
2018-05-26,Worcester Line Shuttle,20.0,38.0,0.5263157894736842
2018-05-27,Blue Line,31261.68,31655.75,0.987551392716963
2018-05-27,Fairmount Line,28.0,32.0,0.875
2018-05-27,Fitchburg Line,14.0,14.0,1.0
2018-05-27,Framingham/Worcester Line,16.0,18.0,0.8888888888888888
2018-05-27,Franklin Line,14.0,14.0,1.0
2018-05-27,Green Line,88377.54000000001,111475.98999999999,0.7927943945597614
2018-05-27,Greenbush Line,16.0,16.0,1.0
2018-05-27,Haverhill Line,12.0,12.0,1.0
2018-05-27,Kingston/Plymouth Line,16.0,16.0,1.0
2018-05-27,Middleborough/Lakeville Line,14.0,16.0,0.875
2018-05-27,Newburyport/Rockport Line,23.0,26.0,0.8846153846153846
2018-05-27,Orange Line,36057.92,42378.06,0.8508629229370104
2018-05-27,Providence/Stoughton Line,11.0,14.0,0.7857142857142857
2018-05-27,Red Line,69829.19,75953.9,0.9193627976970242
2018-05-27,Silver Line,5452.0,6738.0,0.809142178688038
2018-05-27,Worcester Line Shuttle,32.0,36.0,0.8888888888888888
2018-05-28,Blue Line,53865.11,55238.86,0.9751307322417588
2018-05-28,Fairmount Line,32.0,32.0,1.0
2018-05-28,Fitchburg Line,10.0,14.0,0.7142857142857143
2018-05-28,Framingham/Worcester Line,17.0,18.0,0.9444444444444444
2018-05-28,Franklin Line,15.0,15.0,1.0
2018-05-28,Green Line,147810.329,185521.2,0.7967301257214808
2018-05-28,Greenbush Line,16.0,16.0,1.0
2018-05-28,Haverhill Line,12.0,12.0,1.0
2018-05-28,Kingston/Plymouth Line,14.0,16.0,0.875
2018-05-28,Lowell Line,16.0,16.0,1.0
2018-05-28,Lowell Line Shuttle,16.0,16.0,1.0
2018-05-28,Middleborough/Lakeville Line,15.0,16.0,0.9375
2018-05-28,Newburyport/Rockport Line,26.0,26.0,1.0
2018-05-28,Orange Line,155411.18,162028.53,0.9591593529855513
2018-05-28,Providence/Stoughton Line,12.0,14.0,0.8571428571428571
2018-05-28,Red Line,97150.09,184437.12,0.5267382726427304
2018-05-28,Silver Line,5963.0,7411.0,0.8046147618405074
2018-05-28,Worcester Line Shuttle,34.0,36.0,0.9444444444444444
2018-05-29,Blue Line,55383.78,57444.97,0.9641188775971159
2018-05-29,Fairmount Line,36.0,37.0,0.972972972972973
2018-05-29,Fitchburg Line,27.0,37.0,0.7297297297297297
2018-05-29,Framingham/Worcester Line,38.0,55.0,0.6909090909090909
2018-05-29,Franklin Line,32.0,41.0,0.7804878048780488
2018-05-29,Green Line,143399.422,189152.03,0.7581172774090766
2018-05-29,Greenbush Line,20.0,24.0,0.8333333333333334
2018-05-29,Haverhill Line,39.0,43.0,0.9069767441860465
2018-05-29,Kingston/Plymouth Line,20.0,24.0,0.8333333333333334
2018-05-29,Lowell Line,43.0,49.0,0.8775510204081632
2018-05-29,Lowell Line Shuttle,43.0,49.0,0.8775510204081632
2018-05-29,Middleborough/Lakeville Line,23.0,24.0,0.9583333333333334
2018-05-29,Needham Line,28.0,32.0,0.875
2018-05-29,Newburyport/Rockport Line,55.0,65.0,0.8461538461538461
2018-05-29,Orange Line,167986.44,179033.8,0.9382945566703048
2018-05-29,Providence/Stoughton Line,54.0,71.0,0.7605633802816901
2018-05-29,Red Line,168286.28999999998,184666.48,0.9112985204461577
2018-05-29,Silver Line,6145.0,7703.0,0.7977411398156562
2018-05-29,Worcester Line Shuttle,76.0,110.0,0.6909090909090909
2018-05-30,Blue Line,55858.05,57324.86,0.9744123230305316
2018-05-30,Fairmount Line,37.0,37.0,1.0
2018-05-30,Fitchburg Line,36.0,38.0,0.9473684210526315
2018-05-30,Framingham/Worcester Line,42.0,54.0,0.7777777777777778
2018-05-30,Franklin Line,35.0,41.0,0.8536585365853658
2018-05-30,Green Line,134302.76,189187.0,0.7098942316332518
2018-05-30,Greenbush Line,24.0,24.0,1.0
2018-05-30,Haverhill Line,41.0,44.0,0.9318181818181818
2018-05-30,Kingston/Plymouth Line,22.0,24.0,0.9166666666666666
2018-05-30,Lowell Line,46.0,50.0,0.92
2018-05-30,Lowell Line Shuttle,46.0,50.0,0.92
2018-05-30,Middleborough/Lakeville Line,22.0,24.0,0.9166666666666666
2018-05-30,Needham Line,31.0,32.0,0.96875
2018-05-30,Newburyport/Rockport Line,66.0,67.0,0.9850746268656716
2018-05-30,Orange Line,175683.56,185177.05,0.9487329018363777
2018-05-30,Providence/Stoughton Line,62.0,71.0,0.8732394366197183
2018-05-30,Red Line,158060.93,172753.91999999998,0.9149484422697906
2018-05-30,Silver Line,5906.0,7497.0,0.787781779378418
2018-05-30,Worcester Line Shuttle,84.0,108.0,0.7777777777777778
2018-05-31,Blue Line,55908.8,57369.0,0.9745472293398875
2018-05-31,Fairmount Line,37.0,37.0,1.0
2018-05-31,Fitchburg Line,31.0,38.0,0.8157894736842105
2018-05-31,Framingham/Worcester Line,51.0,55.0,0.9272727272727272
2018-05-31,Franklin Line,29.0,41.0,0.7073170731707317
2018-05-31,Green Line,142239.03,191415.93,0.743088780541933
2018-05-31,Greenbush Line,22.0,24.0,0.9166666666666666
2018-05-31,Haverhill Line,40.0,44.0,0.9090909090909091
2018-05-31,Kingston/Plymouth Line,21.0,24.0,0.875
2018-05-31,Lowell Line,45.0,50.0,0.9
2018-05-31,Lowell Line Shuttle,45.0,50.0,0.9
2018-05-31,Middleborough/Lakeville Line,21.0,24.0,0.875
2018-05-31,Needham Line,27.0,32.0,0.84375
2018-05-31,Newburyport/Rockport Line,66.0,67.0,0.9850746268656716
2018-05-31,Orange Line,177603.4,187397.9,0.9477342061997494
2018-05-31,Providence/Stoughton Line,67.0,73.0,0.9178082191780822
2018-05-31,Red Line,168532.61,184159.97999999998,0.9151424212795853
2018-05-31,Silver Line,5965.0,7650.0,0.7797385620915033
2018-05-31,Worcester Line Shuttle,102.0,110.0,0.9272727272727272
2018-06-01,Blue Line,54617.08,56388.78,0.9685806289832836
2018-06-01,Fairmount Line,37.0,37.0,1.0
2018-06-01,Fitchburg Line,30.0,38.0,0.7894736842105263
2018-06-01,Framingham/Worcester Line,50.0,55.0,0.9090909090909091
2018-06-01,Franklin Line,41.0,41.0,1.0
2018-06-01,Green Line,147275.449,188347.06,0.7819365431029293
2018-06-01,Greenbush Line,24.0,24.0,1.0
2018-06-01,Haverhill Line,43.0,44.0,0.9772727272727273
2018-06-01,Kingston/Plymouth Line,24.0,24.0,1.0
2018-06-01,Lowell Line,43.0,50.0,0.86
2018-06-01,Lowell Line Shuttle,43.0,50.0,0.86
2018-06-01,Middleborough/Lakeville Line,23.0,24.0,0.9583333333333334
2018-06-01,Needham Line,31.0,32.0,0.96875
2018-06-01,Newburyport/Rockport Line,59.0,67.0,0.8805970149253731
2018-06-01,Orange Line,180972.46000000002,187445.71000000002,0.9654660007956437
2018-06-01,Providence/Stoughton Line,68.0,73.0,0.9315068493150684
2018-06-01,Red Line,160361.81,176128.87,0.9104799798011536
2018-06-01,Worcester Line Shuttle,100.0,110.0,0.9090909090909091
2018-06-02,Blue Line,41147.27,42131.93,0.9766291266505
2018-06-02,Fairmount Line,28.0,32.0,0.875
2018-06-02,Fitchburg Line,13.0,15.0,0.8666666666666667
2018-06-02,Framingham/Worcester Line,17.0,19.0,0.8947368421052632
2018-06-02,Franklin Line,15.0,18.0,0.8333333333333334
2018-06-02,Green Line,114012.23000000001,144628.86,0.7883089861871276
2018-06-02,Greenbush Line,16.0,16.0,1.0
2018-06-02,Haverhill Line,12.0,13.0,0.9230769230769231
2018-06-02,Kingston/Plymouth Line,16.0,16.0,1.0
2018-06-02,Lowell Line,18.0,18.0,1.0
2018-06-02,Lowell Line Shuttle,18.0,18.0,1.0
2018-06-02,Middleborough/Lakeville Line,15.0,16.0,0.9375
2018-06-02,Needham Line,16.0,18.0,0.8888888888888888
2018-06-02,Newburyport/Rockport Line,28.0,28.0,1.0
2018-06-02,Orange Line,90264.99,93546.04,0.9649258268976433
2018-06-02,Providence/Stoughton Line,16.0,18.0,0.8888888888888888
2018-06-02,Red Line,92591.88,102048.2,0.9073347692560967
2018-06-02,Worcester Line Shuttle,34.0,38.0,0.8947368421052632
2018-06-03,Blue Line,30752.43,31515.1,0.9757998546728395
2018-06-03,Fairmount Line,31.0,32.0,0.96875
2018-06-03,Fitchburg Line,12.0,14.0,0.8571428571428571
2018-06-03,Framingham/Worcester Line,16.0,18.0,0.8888888888888888
2018-06-03,Franklin Line,14.0,14.0,1.0
2018-06-03,Green Line,83851.93,106478.82,0.7874986781408734
2018-06-03,Greenbush Line,16.0,16.0,1.0
2018-06-03,Haverhill Line,12.0,12.0,1.0
2018-06-03,Kingston/Plymouth Line,16.0,16.0,1.0
2018-06-03,Lowell Line,17.0,17.0,1.0
2018-06-03,Lowell Line Shuttle,17.0,17.0,1.0
2018-06-03,Middleborough/Lakeville Line,16.0,16.0,1.0
2018-06-03,Newburyport/Rockport Line,26.0,26.0,1.0
2018-06-03,Orange Line,63808.18,64766.5,0.9852034616661391
2018-06-03,Providence/Stoughton Line,11.0,14.0,0.7857142857142857
2018-06-03,Red Line,71090.88,76783.37,0.9258629830912606
2018-06-03,Worcester Line Shuttle,32.0,36.0,0.8888888888888888
2018-06-04,Blue Line,54670.83,56899.96,0.9608236982943398
2018-06-04,Fairmount Line,29.0,37.0,0.7837837837837838
2018-06-04,Fitchburg Line,32.0,37.0,0.8648648648648649
2018-06-04,Framingham/Worcester Line,39.0,54.0,0.7222222222222222
2018-06-04,Franklin Line,26.0,41.0,0.6341463414634146
2018-06-04,Green Line,141026.202,188243.08,0.7491707105514848
2018-06-04,Greenbush Line,21.0,24.0,0.875
2018-06-04,Haverhill Line,42.0,43.0,0.9767441860465116
2018-06-04,Kingston/Plymouth Line,18.0,24.0,0.75
2018-06-04,Lowell Line,46.0,49.0,0.9387755102040817
2018-06-04,Lowell Line Shuttle,46.0,49.0,0.9387755102040817
2018-06-04,Middleborough/Lakeville Line,19.0,24.0,0.7916666666666666
2018-06-04,Needham Line,26.0,32.0,0.8125
2018-06-04,Newburyport/Rockport Line,63.0,65.0,0.9692307692307692
2018-06-04,Orange Line,173665.79,185593.75,0.9357308099006567
2018-06-04,Providence/Stoughton Line,60.0,71.0,0.8450704225352113
2018-06-04,Red Line,167298.81,182062.7,0.9189076620307179
2018-06-04,Silver Line,6186.0,8017.0,0.7716103280528877
2018-06-04,Worcester Line Shuttle,78.0,108.0,0.7222222222222222
2018-06-05,Blue Line,54450.71000000001,57364.909999999996,0.9491989092286558
2018-06-05,Fairmount Line,36.0,37.0,0.972972972972973
2018-06-05,Fitchburg Line,33.0,38.0,0.868421052631579
2018-06-05,Framingham/Worcester Line,49.0,55.0,0.8909090909090909
2018-06-05,Franklin Line,35.0,41.0,0.8536585365853658
2018-06-05,Green Line,144810.106,187425.99,0.7726255360849368
2018-06-05,Greenbush Line,24.0,24.0,1.0
2018-06-05,Haverhill Line,41.0,44.0,0.9318181818181818
2018-06-05,Kingston/Plymouth Line,21.0,24.0,0.875
2018-06-05,Lowell Line,50.0,50.0,1.0
2018-06-05,Lowell Line Shuttle,50.0,50.0,1.0
2018-06-05,Middleborough/Lakeville Line,24.0,24.0,1.0
2018-06-05,Needham Line,31.0,32.0,0.96875
2018-06-05,Newburyport/Rockport Line,64.0,67.0,0.9552238805970149
2018-06-05,Orange Line,169449.47,178402.66999999998,0.949814652437657
2018-06-05,Providence/Stoughton Line,64.0,71.0,0.9014084507042254
2018-06-05,Red Line,158180.51,177656.77000000002,0.8903714167492744
2018-06-05,Silver Line,6032.0,7907.0,0.7628683445048691
2018-06-05,Worcester Line Shuttle,98.0,110.0,0.8909090909090909
2018-06-06,Blue Line,55450.49,57262.94,0.9683486387530923
2018-06-06,Fairmount Line,37.0,37.0,1.0
2018-06-06,Fitchburg Line,33.0,38.0,0.868421052631579
2018-06-06,Framingham/Worcester Line,44.0,55.0,0.8
2018-06-06,Franklin Line,34.0,41.0,0.8292682926829268
2018-06-06,Green Line,140023.558,188723.8,0.741949653408844
2018-06-06,Greenbush Line,23.0,24.0,0.9583333333333334
2018-06-06,Haverhill Line,41.0,44.0,0.9318181818181818
2018-06-06,Kingston/Plymouth Line,21.0,24.0,0.875
2018-06-06,Lowell Line,48.0,50.0,0.96
2018-06-06,Lowell Line Shuttle,48.0,50.0,0.96
2018-06-06,Middleborough/Lakeville Line,22.0,24.0,0.9166666666666666
2018-06-06,Needham Line,31.0,32.0,0.96875
2018-06-06,Newburyport/Rockport Line,63.0,67.0,0.9402985074626866
2018-06-06,Orange Line,169973.47999999998,180206.72,0.9432138823679826
2018-06-06,Providence/Stoughton Line,67.0,71.0,0.9436619718309859
2018-06-06,Red Line,165327.13,184027.02000000002,0.898385084972848
2018-06-06,Silver Line,6080.0,7889.0,0.7706933705159082
2018-06-06,Worcester Line Shuttle,88.0,110.0,0.8
2018-06-07,Blue Line,55101.99,57179.880000000005,0.9636604693818873
2018-06-07,Fairmount Line,37.0,37.0,1.0
2018-06-07,Fitchburg Line,31.0,38.0,0.8157894736842105
2018-06-07,Framingham/Worcester Line,47.0,55.0,0.8545454545454545
2018-06-07,Franklin Line,37.0,41.0,0.9024390243902439
2018-06-07,Green Line,144678.825,191422.6,0.7558084834288115
2018-06-07,Greenbush Line,24.0,24.0,1.0
2018-06-07,Haverhill Line,43.0,44.0,0.9772727272727273
2018-06-07,Kingston/Plymouth Line,24.0,24.0,1.0
2018-06-07,Lowell Line,45.0,50.0,0.9
2018-06-07,Lowell Line Shuttle,45.0,50.0,0.9
2018-06-07,Middleborough/Lakeville Line,23.0,24.0,0.9583333333333334
2018-06-07,Needham Line,32.0,32.0,1.0
2018-06-07,Newburyport/Rockport Line,67.0,67.0,1.0
2018-06-07,Orange Line,179452.65,186063.58000000002,0.9644695109058956
2018-06-07,Providence/Stoughton Line,56.0,73.0,0.7671232876712328
2018-06-07,Red Line,169320.36,181689.58000000002,0.93192113713951
2018-06-07,Silver Line,5690.0,7495.0,0.7591727818545697
2018-06-07,Worcester Line Shuttle,94.0,110.0,0.8545454545454545
2018-06-08,Blue Line,54870.49,57249.049999999996,0.9584524110007066
2018-06-08,Fairmount Line,37.0,37.0,1.0
2018-06-08,Fitchburg Line,33.0,38.0,0.868421052631579
2018-06-08,Framingham/Worcester Line,49.0,55.0,0.8909090909090909
2018-06-08,Franklin Line,39.0,41.0,0.9512195121951219
2018-06-08,Green Line,138214.611,187657.06,0.7365276371696328
2018-06-08,Greenbush Line,23.0,24.0,0.9583333333333334
2018-06-08,Haverhill Line,42.0,44.0,0.9545454545454546
2018-06-08,Kingston/Plymouth Line,24.0,24.0,1.0
2018-06-08,Lowell Line,49.0,50.0,0.98
2018-06-08,Lowell Line Shuttle,49.0,50.0,0.98
2018-06-08,Middleborough/Lakeville Line,24.0,24.0,1.0
2018-06-08,Needham Line,28.0,32.0,0.875
2018-06-08,Newburyport/Rockport Line,63.0,67.0,0.9402985074626866
2018-06-08,Orange Line,176790.39,186069.21000000002,0.9501324265309666
2018-06-08,Providence/Stoughton Line,65.0,73.0,0.8904109589041096
2018-06-08,Red Line,164830.53,180027.94,0.9155830478313532
2018-06-08,Silver Line,5839.0,7672.0,0.7610792492179353
2018-06-08,Worcester Line Shuttle,98.0,110.0,0.8909090909090909
2018-06-09,Blue Line,40429.96,42189.32,0.9582984508875706
2018-06-09,Fairmount Line,32.0,32.0,1.0
2018-06-09,Fitchburg Line,15.0,15.0,1.0
2018-06-09,Framingham/Worcester Line,10.0,19.0,0.5263157894736842
2018-06-09,Franklin Line,17.0,18.0,0.9444444444444444
2018-06-09,Green Line,110369.66,145491.48,0.7585987853034418
2018-06-09,Greenbush Line,16.0,16.0,1.0
2018-06-09,Haverhill Line,12.0,13.0,0.9230769230769231
2018-06-09,Kingston/Plymouth Line,16.0,16.0,1.0
2018-06-09,Lowell Line,17.0,17.0,1.0
2018-06-09,Lowell Line Shuttle,17.0,17.0,1.0
2018-06-09,Middleborough/Lakeville Line,16.0,16.0,1.0
2018-06-09,Needham Line,16.0,18.0,0.8888888888888888
2018-06-09,Newburyport/Rockport Line,24.0,28.0,0.8571428571428571
2018-06-09,Orange Line,90357.99,92872.9,0.9729209489528162
2018-06-09,Providence/Stoughton Line,14.0,18.0,0.7777777777777778
2018-06-09,Red Line,83046.02,104461.7,0.7949901255675526
2018-06-09,Silver Line,4479.0,6047.0,0.7406978667107657
